Body_Mass	Max_Longevity	Species
9.918376165029878	5.109575241951159	Mazama americana
9.70503661381229	4.969813299576001	Mazama gouazoupira
3.6609942506244004	5.123963979403259	Megaderma lyra
17.216707939626428	7.038783541388542	Megaptera novaeangliae
9.38429367909962	5.2699178920263385	Meles meles
9.104979856318357	5.762051382780177	Mellivora capensis
6.844815479208263	4.836281906951478	Melogale moschata
11.501864517610803	6.173786103901937	Melursus ursinus
7.783224016336037	5.043425116919247	Mephitis mephitis
4.247065649239764	4.207673247529104	Meriones crassus
4.055257173514054	3.1780538303479458	Meriones unguiculatus
4.762173934797756	3.6888794541139363	Meriones vinogradovi
6.573680166960646	3.845883202923601	Mesembriomys gouldii
4.591071261608589	4.787491742782046	Mesocricetus auratus
14.648419680899378	5.780743515792329	Mesoplodon densirostris
5.905361848054571	3.871201010907891	Metachirus nudicaudatus
5.793013608384144	5.21275947818639	Microcebus coquereli
4.198704577546343	5.225746673713202	Microcebus murinus
3.8815637979434374	4.969813299576001	Microcebus rufus
2.509599262378372	4.174387269895637	Microdipodops megacephalus
3.6506582412937387	4.207673247529104	Microgale dobsoni
3.858622228701031	4.248495242049359	Microgale talazaci
1.9459101490553132	4.0943445622221	Micromys minutus
3.580737295494233	3.6788291182604347	Microtus agrestis
3.292126286607793	3.58351893845611	Microtus arvalis
3.912023005428146	3.845883202923601	Microtus guentheri
3.4995332823830174	3.0726933146901194	Microtus oeconomus
3.0155349008501706	2.70805020110221	Microtus oregoni
3.7495040759303713	2.3978952727983707	Microtus pennsylvanicus
3.258096538021482	3.5145260669691587	Microtus pinetorum
2.388762789235098	5.123963979403259	Miniopterus schreibersi
7.1308988302963465	5.9156628336917	Miopithecus talapoin
13.928839243271277	5.495116942522644	Mirounga angustirostris
14.28551418721001	5.62040086571715	Mirounga leonina
4.1666652238017265	3.7376696182833684	Mogera minor
4.21803603456465	3.7376696182833684	Mogera wogura
12.594730635321957	5.6503816979290855	Monachus monachus
12.314927050442256	5.886104031450156	Monachus schauinslandi
4.380775852772229	2.4849066497880004	Monodelphis brevicaudata
3.8110970868381857	2.4849066497880004	Monodelphis dimidiata
4.55597994179732	4.276666119016055	Monodelphis domestica
13.751505227988362	6.173786103901937	Monodon monoceros
1.667706820558076	5.402677381872279	Myotis mystacinus
1.9768549529047348	5.19295685089021	Myotis nattereri
1.4445632692438664	4.430816798843313	Myotis nigricans
1.9615022438151495	5.480638923341991	Myotis sodalis
2.1377104498038118	5.391807709635375	Myotis thysanodes
2.280339484046726	4.9123607248279155	Myotis velifer
3.2386784521643803	4.787491742782046	Myotis vivesi
2.1564025828159643	3.9318256327243257	Myotis volans
1.6389967146756448	4.663061664403869	Myotis yumanensis
4.852030263919617	4.68213122712422	Myoxus glis
6.257667587882639	4.276666119016055	Myrmecobius fasciatus
10.236381967809457	5.7430031878094825	Myrmecophaga tridactyla
4.463606621666305	4.276666119016055	Mystromys albicaudatus
10.257659366256743	5.389071729816501	Naemorhedus baileyi
10.203592144986466	5.337345753515515	Naemorhedus caudatus
10.659609532257463	5.406992383173693	Naemorhedus crispus
10.264652401747712	5.352805551832106	Naemorhedus goral
11.608235644774552	5.529429087511423	Naemorhedus sumatraensis
7.138866999945524	4.969813299576001	Mungos mungo
9.764225485202621	5.352805551832106	Muntiacus muntjak
1.8625285401162623	3.616308761279101	Mus minutoides
2.9601050959108397	4.276666119016055	Mus musculus
3.374168709274236	4.276666119016055	Muscardinus avellanarius
5.648974238161206	4.445353484534206	Mustela erminea
5.25227342804663	4.445353484534206	Mustela frenata
6.342121418721152	4.787491742782046	Mustela lutreola
6.810142450115136	4.969813299576001	Mustela nigripes
4.380775852772229	4.787491742782046	Mustela nivalis
6.891625897052253	5.123963979403259	Mustela putorius
6.2766434893416445	4.663439094112067	Mustela sibirica
6.806829360392176	4.787491742782046	Mustela vison
8.757783656334167	4.969813299576001	Myocastor coypus
6.8501261661455	4.787491742782046	Myoprocta acouchy
3.4011973816621555	2.4849066497880004	Myopus schisticolor
2.451005098112319	2.4849066497880004	Myosorex varius
3.629660094453965	3.6375861597263857	Myotis auriculus
1.986503546020567	4.276666119016055	Myotis austroriparius
2.247072383063787	5.529429087511423	Myotis bechsteini
3.095577608523707	5.472228655982021	Myotis blythii
1.47932922708708	5.19295685089021	Myotis californicus
2.714694743820879	5.455321115357702	Myotis dasycneme
2.0228711901914416	5.817111159963204	Myotis daubentoni
2.0149030205422647	5.375278407684165	Myotis emarginatus
2.379546134130174	6.155367518377918	Myotis grisescens
1.864080130807681	5.402677381872279	Myotis keenii
2.050270164379556	6.0112671744041615	Myotis lucifugus
3.246490991901174	5.575949103146316	Myotis myotis
7.682482446534506	5.402677381872279	Nandinia binotata
5.241747015059643	3.9889840465642745	Nannospalax leucodon
3.100092288878234	3.871201010907891	Napaeozapus insignis
9.417354541360508	5.529429087511423	Nasalis larvatus
8.429454277108231	5.356586274672012	Nasua narica
8.240121298076472	5.358471289367784	Nasua nasua
1.7298840655099674	4.059753117452481	Natalus stramineus
9.622450022803015	5.318119993844216	Neofelis nebulosa
2.533696813957432	3.1780538303479458	Neomys anomalus
2.6946271807700692	3.58351893845611	Neomys fodiens
12.14950229404178	5.2574953720277815	Neophoca cinerea
10.388995368317829	5.62040086571715	Neophocaena phocaenoides
5.337538079701318	4.526126978647638	Neotoma albigula
5.537334267018537	3.58351893845611	Neotoma floridana
5.541263545158426	3.295836866004329	Neotoma micropus
7.989560449333865	5.123963979403259	Neotragus batesi
8.630521876723241	5.123963979403259	Neotragus moschatus
8.263590432617319	5.123963979403259	Neotragus pygmaeus
2.25758772706331	3.1780538303479458	Ningaui ridei
1.8671761085128091	3.1780538303479458	Ningaui timealeyi
4.09933210373314	4.927253685157205	Noctilio leporinus
1.5830939370944985	2.70805020110221	Notiosorex crawfordi
3.475067230228611	4.133565275375382	Notomys alexis
4.055257173514054	2.8903717578961645	Notoryctes typhlops
3.339321977944068	4.969813299576001	Nyctalus noctula
8.347590407030058	5.123963979403259	Nyctereutes procyonoides
6.878326468291325	5.762051382780177	Nycticebus coucang
2.209372711271867	4.0943445622221	Nycticeius humeralis
4.0943445622221	4.133565275375382	Nyctomys sumichrasti
5.0106352940962555	3.58351893845611	Ochotona alpina
4.23410650459726	4.0943445622221	Ochotona cansus
4.859812404361672	4.276666119016055	Ochotona collaris
5.062595033026967	4.430816798843313	Ochotona princeps
4.962844630259907	3.871201010907891	Ochotona pusilla
3.126760535960395	3.4011973816621555	Ochrotomys nuttalli
5.313205979041787	4.44500143383527	Octodon degus
5.0238805208462765	4.477336814478207	Octodontomys gliroides
13.864300722133706	6.173786103901937	Odobenus rosmarus
11.336188286470174	5.575949103146316	Odocoileus hemionus
11.225243392518447	5.62040086571715	Odocoileus virginianus
12.345834587905333	5.981414211254481	Okapia johnstoni
12.250089530946948	5.529429087511423	Ommatophoca rossii
7.824046010856292	4.882801922586371	Oncifelis guigna
6.899723107284872	4.787491742782046	Ondatra zibethicus
8.505120610181969	4.0943445622221	Onychogalea fraenata
3.32862668882732	4.0943445622221	Onychomys leucogaster
3.077312260546414	4.01096295328305	Onychomys torridus
15.543620000115872	7.090076835776092	Orcinus orca
11.174651606402387	5.438253206845554	Oreamnos americanus
9.503009985939002	5.365789081663049	Oreotragus oreotragus
7.299797366758161	5.575949103146316	Ornithorhynchus anatinus
10.97164063371953	5.662960480135946	Orycteropus afer
7.371489295214277	5.375278407684165	Oryctolagus cuniculus
12.190959007720126	5.50142146252452	Oryx dammah
12.133501952695338	5.480638923341991	Oryx gazella
11.221235371120908	5.480638923341991	Oryx leucoryx
4.04305126783455	3.8066624897703196	Oryzomys capito
4.151039905898646	2.995732273553991	Oryzomys galapagoensis
3.9740583963475986	3.349904087274605	Oryzomys palustris
12.175613438045465	5.6957503029589365	Otaria byronia
8.294049640102028	5.109575241951159	Otocyon megalotis
7.1308988302963465	5.418763519623904	Otolemur crassicaudatus
6.70196036600254	5.318119993844216	Otolemur garnettii
9.746833742490752	5.246813523680921	Ourebia ourebi
12.65395846952229	5.662960480135946	Ovibos moschatus
11.635143097694478	5.198276012367811	Ovis ammon
10.439980923050696	5.438253206845554	Ovis aries
11.219895786191852	5.662960480135946	Ovis canadensis
11.150519846322512	5.2574953720277815	Ovis dalli
10.855145428247575	5.111746795464668	Ovis vignei
6.016157159698354	4.969813299576001	Phaner furcifer
3.7909846770510898	3.58351893845611	Phascogale calura
5.272999558563747	4.0943445622221	Phascogale tapoatafa
8.791790024319363	5.480638923341991	Phascolarctos cinereus
5.783825182329737	3.3178157727231046	Philander andersoni
6.059123195581797	3.7376696182833684	Philander opossum
11.039716704775545	6.396929655216146	Phoca caspica
11.407564949312402	5.918893854273146	Phoca fasciata
11.790557201568507	6.222576268071369	Phoca groenlandica
11.171842615791332	6.313548046277095	Phoca hispida
11.505900850033264	6.054744464035459	Phoca largha
11.401993904262946	6.51025834052315	Phoca sibirica
11.377105741827693	6.173786103901937	Phoca vitulina
10.872370734529454	5.19295685089021	Phocoena phocoena
11.571194373094205	5.575949103146316	Phocoenoides dalli
4.407938016458383	3.4404180948154366	Oxymycterus rufus
3.8607297110405954	3.966511190712216	Pachyuromys duprasi
8.366370301681654	5.375278407684165	Paguma larvata
10.468801361586188	6.3561076606958915	Pan paniscus
10.71663752549077	6.579251212010101	Pan troglodytes
11.976659481202368	5.886104031450156	Panthera leo
11.349229372299439	5.62040086571715	Panthera onca
10.866661870309134	5.62040086571715	Panthera pardus
12.0015054797889	5.75447558897172	Panthera tigris
9.735068900911164	6.29156913955832	Papio hamadryas
5.58724865840025	4.032469158504013	Pappogeomys castanops
8.070906088787819	5.594711379601839	Paradoxurus hermaphroditus
8.183118079394745	4.969813299576001	Paradoxurus jerdoni
10.678214720088496	5.318119993844216	Parahyaena brunnea
4.294560608892605	3.58351893845611	Parantechinus apicalis
3.1570004211501135	3.58351893845611	Parantechinus bilarni
3.92395157629342	4.0943445622221	Parascalops breweri
9.966462351697517	5.662960480135946	Pecari tajacu
5.135798437050262	4.787491742782046	Pectinator spekei
7.843848638152472	5.159055299214529	Pedetes capensis
10.021270588192511	4.996941966964253	Pelea capreolus
12.235631447771718	6.335054251498059	Peponocephala electra
6.805722553416985	4.189654742026425	Perameles gunnii
6.984716320118266	5.7430031878094825	Perodicticus potto
2.0769384114617173	4.0943445622221	Perognathus flavus
2.089391872533004	4.601162164590552	Perognathus longimembris
1.937301774518713	3.4011973816621555	Perognathus merriami
3.0633909220278057	3.871201010907891	Perognathus parvus
3.32862668882732	2.8903717578961645	Peromyscus attwateri
3.173878458937465	2.8903717578961645	Peromyscus boylii
3.3214324131932926	2.740840023925201	Peromyscus gossypinus
2.89591193827178	3.6375861597263857	Peromyscus leucopus
6.80903930604298	3.6788291182604347	Peroryctes raffrayana
7.3395376954076745	5.2574953720277815	Petaurista petaurista
7.138866999945524	5.19295685089021	Petauroides volans
6.3473892096560105	5.2574953720277815	Petaurus australis
4.77912349311153	5.123963979403259	Petaurus breviceps
5.438079308923196	4.969813299576001	Petaurus norfolcensis
8.444622498581403	5.049856007249537	Petrogale assimilis
7.24422751560335	5.318119993844216	Petrogale concinna
8.429454277108231	4.969813299576001	Petrogale lateralis
8.847934753328465	5.152134856369956	Petrogale penicillata
9.047821442478408	4.969813299576001	Petrogale xanthopus
11.233211562167625	5.418763519623904	Phacochoerus aethiopicus
11.320553572322773	5.19295685089021	Phacochoerus africanus
7.600902459542082	3.871201010907891	Phalanger orientalis
3.299533727885655	3.068052935133617	Phodopus campbelli
3.414442608412176	3.648057459593681	Phodopus sungorus
4.511957804265912	4.787491742782046	Phyllostomus hastatus
9.022805248129341	5.703782474656201	Proteles cristatus
6.4457198193855785	4.11414718951828	Protoxerus stangeri
8.420682291035394	5.10230248262208	Pseudalopex gymnocercus
3.634951112088381	3.58351893845611	Pseudantechinus macdonnellensis
3.044522437723423	3.1780538303479458	Pseudantechinus ningbing
3.7796338173824005	3.871201010907891	Pseudantechinus woolleyae
6.795705775173514	4.564348191467836	Pseudocheirus peregrinus
10.855145428247575	5.662960480135946	Pseudois nayaur
3.970291913552122	4.207673247529104	Pseudomys australis
16.489659207390805	6.828712071641684	Physeter catodon
1.2612978709452054	4.2903224454635405	Pipistrellus hesperus
2.0068708488450007	4.564348191467836	Pipistrellus nathusii
1.6639260977181702	5.3003153692107094	Pipistrellus pipistrellus
1.7404661748405046	5.19295685089021	Pipistrellus subflavus
7.77485576666552	5.186267862739414	Pithecia aequatorialis
7.6544432264701125	5.687653092726317	Pithecia monachus
7.4205789054108005	5.515040350059324	Pithecia pithecia
7.146772179452637	4.777441406928545	Plagiodontia aedium
2.244955980157409	4.0943445622221	Planigale gilesi
1.8625285401162623	2.747270914255491	Planigale ingrami
2.509599262378372	3.871201010907891	Planigale maculata
1.851599469584072	3.58351893845611	Planigale tenuirostris
11.44571671527678	5.817111159963204	Platanista gangetica
11.238488619268468	5.817111159963204	Platanista minor
3.1822118404966093	4.807294370078226	Platyrrhinus lineatus
2.0943301541735866	5.886104031450156	Plecotus auritus
1.9050881545350582	5.19295685089021	Plecotus austriacus
2.206074192613202	4.797442073635214	Plecotus rafinesquii
2.33214389523559	5.537334267018537	Plecotus townsendii
3.427514689979529	4.477336814478207	Podomys floridanus
5.733341276897746	4.133565275375382	Poecilogale albinucha
3.8501476017100584	3.367295829986474	Pogonomys macrourus
6.345636360828596	4.1588830833596715	Poiana richardsonii
10.860920227741458	6.579251212010101	Pongo pygmaeus
10.60905725309463	5.2574953720277815	Pontoporia blainvillei
11.156250521031495	5.480638923341991	Potamochoerus porcus
7.517520850603031	4.787491742782046	Potorous longipes
6.993932975223189	4.969813299576001	Potorous tridactylus
7.8160138391590275	5.8522024797744745	Potos flavus
3.6136169696133895	4.133565275375382	Praomys tullbergi
8.774931387494947	5.2574953720277815	Presbytis melalophos
10.661954199216716	5.19295685089021	Priodontes maximus
7.933796874815411	5.19295685089021	Prionailurus bengalensis
9.085910293598007	4.787491742782046	Prionailurus viverrinus
6.529418838262226	4.855150391255861	Prionodon linsang
10.243524855321837	4.430816798843313	Procapra gutturosa
7.989560449333865	5.123963979403259	Procavia capensis
8.846496938558838	5.123963979403259	Procyon cancrivorus
8.759354748566208	5.5093883366279774	Procyon lotor
5.752572638825633	4.053522567701846	Proechimys cayennensis
5.883322388488279	3.4339872044851463	Proechimys semispinosus
8.202482446576537	5.510197725583535	Propithecus verreauxi
14.122995257712235	5.575949103146316	Pseudorca crassidens
4.366912996863833	4.564348191467836	Ptenochirus jagori
4.962844630259907	3.8199077165203406	Pteromys volans
10.165851817003619	5.0369526024136295	Pteronura brasiliensis
2.501435951739211	4.0943445622221	Rhinolophus rouxii
6.198478716492308	5.918893854273146	Pteropus dasymallus
6.706862336602747	5.931714542702208	Pteropus giganteus
5.545177444479562	5.886104031450156	Pteropus rodricensis
3.7495040759303713	3.4781584227982836	Ptilocercus lowii
9.169518377455928	4.787491742782046	Pudu mephistophiles
9.163248764442333	5.0106352940962555	Pudu puda
10.89488575689709	5.480638923341991	Puma concolor
9.164296433474776	5.703782474656201	Pygathrix nemaeus
11.589886506106357	5.490589254195159	Rangifer tarandus
9.358760377094455	5.123963979403259	Raphicerus campestris
9.249561085129464	5.123963979403259	Raphicerus melanotis
9.140990293841389	5.123963979403259	Raphicerus sharpei
4.8283137373023015	3.713572066704308	Rattus fuscipes
4.663439094112067	3.367295829986474	Rattus lutreolus
4.962844630259907	3.919991175077323	Rattus rattus
7.383989457978509	4.795790545596741	Ratufa bicolor
10.96301245249619	5.303304908059076	Redunca arundinum
10.271596874100524	4.996941966964253	Redunca fulvorufula
10.661954199216716	5.375278407684165	Redunca redunca
4.379523504455763	4.189654742026425	Reithrodon auritus
2.1102132003465894	3.2917544702807735	Reithrodontomys humulis
2.3702437414678603	2.8903717578961645	Reithrodontomys megalotis
2.3978952727983707	3.4339872044851463	Reithrodontomys raviventris
3.7062280924485496	3.5496173867804286	Rhabdomys pumilio
14.357834848789636	6.173786103901937	Rhinoceros sondaicus
14.419826524817603	6.376726947898627	Rhinoceros unicornis
3.1135153092103742	5.886104031450156	Rhinolophus ferrumequinum
1.5260563034950492	5.529429087511423	Rhinolophus hipposideros
6.787844982309579	4.912654885736052	Solenodon paradoxus
2.0515563381903004	2.747270914255491	Sorex alpinus
2.178155014615869	3.1780538303479458	Sorex araneus
2.0706530356467567	2.8903717578961645	Sorex arcticus
1.8293763327993617	3.1780538303479458	Sorex caecutiens
1.4206957878372228	3.1354942159291497	Sorex cinereus
2.203869120054888	2.6026896854443837	Sorex coronatus
2.0438143640366846	2.740840023925201	Sorex fumeus
6.282266746896006	3.871201010907891	Rhynchocyon chrysopygus
4.882801922586371	5.616043560348194	Rousettus egyptiacus
10.398183794372235	5.575949103146316	Rupicapra rupicapra
3.9180050771056933	3.5145260669691587	Saccostomus campestris
5.976350909297934	5.683579767338681	Saguinus fuscicollis
6.016157159698354	5.490589254195159	Saguinus imperator
6.293419278846481	5.2192741592075835	Saguinus midas
6.1092475827643655	5.206202077640231	Saguinus nigricollis
6.139884552226255	5.624739267315748	Saguinus oedipus
10.529425983402623	4.969813299576001	Saiga tatarica
6.620073206530356	5.780743515792329	Saimiri sciureus
6.566672429803241	4.053522567701846	Salanoia concolor
9.030016817844901	4.589040804058207	Sarcophilus laniarius
4.461299815568389	4.309455941839047	Scalopus aquaticus
4.089332020398556	3.58351893845611	Scapanus latimanus
4.1059436980654525	3.58351893845611	Scapanus orarius
4.941642422609304	3.58351893845611	Scapanus townsendii
6.302618975744905	5.662960480135946	Sciurus carolinensis
5.808142489980444	4.969813299576001	Sciurus vulgaris
4.036008985209137	4.1713056033582285	Sekeetamys calurus
9.441452092939569	5.703782474656201	Semnopithecus entellus
5.66988092298052	4.836281906951478	Setifer setosus
8.016317898503415	4.969813299576001	Setonix brachyurus
2.189416394888408	3.871201010907891	Sicista betulina
4.709530201312334	4.133565275375382	Sigmodon hispidus
2.791165107812717	3.9435216724875173	Sminthopsis crassicaudata
2.681021528714291	3.6386382376771897	Sminthopsis dolichura
3.261935314328648	3.6788291182604347	Sminthopsis laniger
3.1780538303479458	3.4011973816621555	Sminthopsis leucopus
2.8903717578961645	4.0943445622221	Sminthopsis longicaudata
3.1780538303479458	4.074141854904581	Sminthopsis macroura
2.833213344056216	3.1780538303479458	Sminthopsis murina
2.517696472610991	3.58351893845611	Sminthopsis ooldea
3.5115454388310208	4.0943445622221	Sminthopsis psammophila
3.563882963939251	3.1780538303479458	Sminthopsis virginiae
6.669498089857879	4.356708826689592	Solenodon cubanus
1.4206957878372228	3.1780538303479458	Sorex minutus
1.9139771019523042	2.772588722239781	Sorex monticolus
1.62924053973028	2.833213344056216	Sorex ornatus
2.5572273113676265	2.8903717578961645	Sorex palustris
1.5686159179138452	2.8903717578961645	Sorex trowbridgii
2.6461747973841225	2.8903717578961645	Sorex unguiculatus
1.7715567619105355	3.2188758248682006	Sorex vagrans
4.61512051684126	4.276666119016055	Spalacopus cyanus
8.751474487140904	4.820281565605037	Speothos venaticus
5.726847747587197	4.0943445622221	Spermophilus armatus
6.393590753950631	4.0943445622221	Spermophilus beecheyi
12.637855061955712	5.886104031450156	Tapirus indicus
12.01974306733868	6.040254711277414	Tapirus terrestris
2.2762411176544437	3.1780538303479458	Tarsipes rostratus
4.736198448394496	4.969813299576001	Tarsius bancanus
10.165851817003619	5.746841964116648	Vombatus ursinus
6.386879319362645	4.672828834461906	Vormela peregusna
7.828038032125829	4.787491742782046	Vulpes bengalensis
6.906754778648554	4.787491742782046	Vulpes cana
7.979338895262328	4.787491742782046	Vulpes chama
8.308938252595778	4.882801922586371	Spilocuscus maculatus
6.343880434126331	4.787491742782046	Spilogale putorius
11.092854204472703	6.313548046277095	Stenella attenuata
11.863582336583399	6.396929655216146	Stenella coeruleoalba
11.77528972943772	5.950642552587727	Steno bredanensis
7.867105500316739	4.969813299576001	Strigocuscus gymnotis
0.7884573603642703	3.4781584227982836	Suncus etruscus
3.765840495250065	3.4011973816621555	Suncus murinus
5.87493073085203	3.1780538303479458	Sundamys muelleri
6.593044534142437	5.0106352940962555	Suricata suricatta
8.969541885423252	4.969813299576001	Sus salvanius
11.344506813345266	5.529429087511423	Sus scrofa
11.396391648714276	5.123963979403259	Sus verrucosus
9.648595302907339	5.147261891628081	Sylvicapra grimmia
7.098375638590786	4.68213122712422	Sylvilagus floridanus
3.332204510175204	3.4011973816621555	Synaptomys cooperi
13.292949677979863	5.869296913133774	Syncerus caffer
8.411832675758411	6.396929655216146	Tachyglossus aculeatus
2.501435951739211	5.19295685089021	Tadarida brasiliensis
4.442651256490317	4.430816798843313	Talpa europaea
8.303999970955196	4.736198448394496	Tamandua mexicana
8.444622498581403	4.68213122712422	Tamandua tetradactyla
3.9259259105971376	4.127134385045092	Tamias amoenus
3.758871825933971	4.330206885944085	Tamias minimus
4.096009841541162	4.564348191467836	Tamias ruficaudus
4.370712874773608	4.430816798843313	Tamias townsendii
5.298317366548036	4.969813299576001	Tamiasciurus hudsonicus
3.4111477125153233	4.0943445622221	Taphozous georgianus
5.111987788356544	4.969813299576001	Tarsius spectrum
4.7535901911063645	5.19295685089021	Tarsius syrichta
4.927253685157205	4.430816798843313	Tatera indica
13.373900003219756	5.268064323377016	Taurotragus derbianus
13.237476184504834	5.6461533618195645	Taurotragus oryx
8.966994113344454	5.7430031878094825	Taxidea taxus
10.354563171896345	5.529429087511423	Tayassu pecari
6.802394763324311	4.3254562831854875	Tenrec ecaudatus
9.857443614034722	4.8672267108008995	Tetracerus quadricornis
4.3528552573736015	3.7376696182833684	Thallomys paedulcus
9.680344001221918	5.817111159963204	Theropithecus gelada
4.812184355372417	3.9889840465642745	Thomomys bottae
4.394449154672439	4.0943445622221	Thomomys monticola
4.653960350157523	3.8066624897703196	Thomomys talpoides
8.229511118964457	3.9435216724875173	Thryonomys swinderianus
10.308952660644293	5.049856007249537	Thylacinus cynocephalus
8.672486075822272	4.787491742782046	Thylogale billardierii
8.594154232552366	4.68213122712422	Thylogale thetis
8.872066513408342	5.922114468973189	Trachypithecus cristatus
8.87066300440602	5.703782474656201	Trachypithecus obscurus
8.969541885423252	5.62040086571715	Trachypithecus vetulus
11.37366339763672	5.2574953720277815	Tragelaphus angasii
12.2783933071098	4.882801922586371	Tragelaphus buxtoni
12.498742259492994	5.4510384535657	Tragelaphus eurycerus
11.443575386835436	5.424950017481403	Tragelaphus imberbis
10.675907913990581	5.049856007249537	Tragelaphus scriptus
11.225243392518447	5.552959584921617	Tragelaphus spekii
12.230765258120545	5.62040086571715	Tragelaphus strepsiceros
7.533693709848633	4.969813299576001	Tragulus javanicus
8.56216655705897	5.277910556770374	Tragulus napu
11.719939634354555	6.07993319509559	Tremarctos ornatus
12.943236711506893	5.886104031450156	Trichechus inunguis
13.054084536651034	5.886104031450156	Trichechus manatus
8.0519780789023	5.318119993844216	Trichosurus caninus
7.90100705199242	5.172754143572691	Trichosurus vulpecula
7.4673710669175595	4.797442073635214	Trichys fasciculata
5.298317366548036	4.787491742782046	Tupaia belangeri
4.882801922586371	5.003946305945459	Tupaia glis
5.123963979403259	4.969813299576001	Tupaia longipes
12.546109948315882	6.313548046277095	Tursiops truncatus
5.204006687076795	4.1713056033582285	Tylomys nudicaudus
10.388995368317829	5.375278407684165	Uncia uncia
8.250620082174692	5.19295685089021	Urocyon cinereoargenteus
7.560080465021827	4.564348191467836	Urocyon littoralis
5.707110264748875	4.927253685157205	Urogale everetti
2.856470206220483	3.7376696182833684	Urotrichus talpoides
11.617285480294472	5.950642552587727	Ursus americanus
12.185869938212655	6.396929655216146	Ursus arctos
12.834681304952548	6.12774216540053	Ursus maritimus
11.511924964636645	6.045005314036012	Ursus thibetanus
5.14166355650266	4.356708826689592	Vampyrum spectrum
8.261009786023827	5.950642552587727	Varecia variegata
2.72785282839839	4.969813299576001	Vespertilio murinus
10.768484990022733	5.6957503029589365	Vicugna vicugna
9.400960731584833	5.817111159963204	Viverra civettina
8.902455592206882	4.969813299576001	Viverra tangalunga
9.121509158269568	5.480638923341991	Viverra zibetha
7.9996785794994505	4.836281906951478	Viverricula indica
7.937374696163295	4.787491742782046	Vulpes pallida
7.668561108015897	5.480638923341991	Vulpes velox
8.484669999710677	5.19295685089021	Vulpes vulpes
7.1853870155804165	5.1647859739235145	Vulpes zerda
9.615805480084347	5.19295685089021	Wallabia bicolor
7.501082124259871	4.276666119016055	Wyulda squamicaudata
6.400257445308821	4.276666119016055	Xerus erythropus
6.349138991379798	5.049856007249537	Xerus inauris
7.333023014386481	4.68213122712422	Zaedyus pichiy
9.099408811268901	5.918893854273146	Zaglossus bruijni
11.835008964139341	5.886104031450156	Zalophus californianus
2.91235066461494	4.0943445622221	Zapus hudsonius
15.377856862864524	6.068425588244111	Ziphius cavirostris
